source_distribution,dimension,max_val,encoding_max_val,beta,distortion_metric,rate,distortion,marginal_consistency_gap,marginal_entropy_bits,marginal_perplexity,n_outputs_90_pct_mass,n_outputs_used,rank,output_index,pseudocounts,concentration,mean_probs,marginal_prob,cumulative_prob
uniform,3,21,20,0.122,jeff_divergence,4.361581043116298e-13,11.167600255756303,9.2148511043888e-15,1.6688891056828047e-11,1.0000000000115679,1,1,1,1263,"(4, 4, 4)",12,"(0.333, 0.333, 0.333)",0.9999999999884321,0.9999999999884321
uniform,3,21,20,0.122,jeff_divergence,4.361581043116298e-13,11.167600255756303,9.2148511043888e-15,1.6688891056828047e-11,1.0000000000115679,1,1,2,1283,"(4, 5, 4)",13,"(0.308, 0.385, 0.308)",3.8319715094563194e-12,0.9999999999922641
uniform,3,21,20,0.122,jeff_divergence,4.361581043116298e-13,11.167600255756303,9.2148511043888e-15,1.6688891056828047e-11,1.0000000000115679,1,1,3,1264,"(5, 4, 4)",13,"(0.385, 0.308, 0.308)",3.83197150945631e-12,0.999999999996096
uniform,3,21,20,0.122,jeff_divergence,4.361581043116298e-13,11.167600255756303,9.2148511043888e-15,1.6688891056828047e-11,1.0000000000115679,1,1,4,1663,"(4, 4, 5)",13,"(0.308, 0.308, 0.385)",3.8319715094561255e-12,0.999999999999928
uniform,3,21,20,0.122,jeff_divergence,4.361581043116298e-13,11.167600255756303,9.2148511043888e-15,1.6688891056828047e-11,1.0000000000115679,1,1,5,1684,"(5, 5, 5)",15,"(0.333, 0.333, 0.333)",6.289160870720904e-14,0.9999999999999908
uniform,3,21,20,0.122,jeff_divergence,4.361581043116298e-13,11.167600255756303,9.2148511043888e-15,1.6688891056828047e-11,1.0000000000115679,1,1,6,1284,"(5, 5, 4)",14,"(0.357, 0.357, 0.286)",2.735279902827659e-15,0.9999999999999936
uniform,3,21,20,0.122,jeff_divergence,4.361581043116298e-13,11.167600255756303,9.2148511043888e-15,1.6688891056828047e-11,1.0000000000115679,1,1,7,1683,"(4, 5, 5)",14,"(0.286, 0.357, 0.357)",2.735279902827589e-15,0.9999999999999963
uniform,3,21,20,0.122,jeff_divergence,4.361581043116298e-13,11.167600255756303,9.2148511043888e-15,1.6688891056828047e-11,1.0000000000115679,1,1,8,1664,"(5, 4, 5)",14,"(0.357, 0.286, 0.357)",2.7352799028275786e-15,0.9999999999999991
uniform,3,21,20,0.122,jeff_divergence,4.361581043116298e-13,11.167600255756303,9.2148511043888e-15,1.6688891056828047e-11,1.0000000000115679,1,1,9,863,"(4, 4, 3)",11,"(0.364, 0.364, 0.273)",2.7119842106788706e-16,0.9999999999999993
uniform,3,21,20,0.122,jeff_divergence,4.361581043116298e-13,11.167600255756303,9.2148511043888e-15,1.6688891056828047e-11,1.0000000000115679,1,1,10,1243,"(4, 3, 4)",11,"(0.364, 0.273, 0.364)",2.711984210678851e-16,0.9999999999999996
uniform,3,21,20,0.171,jeff_divergence,0.12395843352298569,10.41675257728478,2.1094237467877974e-15,0.6135469705820583,1.5300162447016672,1,10,1,1263,"(4, 4, 4)",12,"(0.333, 0.333, 0.333)",0.9029186450471992,0.9029186450471992
uniform,3,21,20,0.171,jeff_divergence,0.12395843352298569,10.41675257728478,2.1094237467877974e-15,0.6135469705820583,1.5300162447016672,1,10,2,505,"(6, 6, 2)",14,"(0.429, 0.429, 0.143)",0.032360423402383015,0.9352790684495822
uniform,3,21,20,0.171,jeff_divergence,0.12395843352298569,10.41675257728478,2.1094237467877974e-15,0.6135469705820583,1.5300162447016672,1,10,3,2101,"(2, 6, 6)",14,"(0.143, 0.429, 0.429)",0.032360423402383015,0.9676394918519652
uniform,3,21,20,0.171,jeff_divergence,0.12395843352298569,10.41675257728478,2.1094237467877974e-15,0.6135469705820583,1.5300162447016672,1,10,4,2025,"(6, 2, 6)",14,"(0.429, 0.143, 0.429)",0.03236042340238301,0.9999999152543482
uniform,3,21,20,0.171,jeff_divergence,0.12395843352298569,10.41675257728478,2.1094237467877974e-15,0.6135469705820583,1.5300162447016672,1,10,5,484,"(5, 5, 2)",12,"(0.417, 0.417, 0.167)",2.8020284949440422e-08,0.9999999432746332
uniform,3,21,20,0.171,jeff_divergence,0.12395843352298569,10.41675257728478,2.1094237467877974e-15,0.6135469705820583,1.5300162447016672,1,10,6,1624,"(5, 2, 5)",12,"(0.417, 0.167, 0.417)",2.8020284949437967e-08,0.9999999712949181
uniform,3,21,20,0.171,jeff_divergence,0.12395843352298569,10.41675257728478,2.1094237467877974e-15,0.6135469705820583,1.5300162447016672,1,10,7,1681,"(2, 5, 5)",12,"(0.167, 0.417, 0.417)",2.802028494943796e-08,0.9999999993152031
uniform,3,21,20,0.171,jeff_divergence,0.12395843352298569,10.41675257728478,2.1094237467877974e-15,0.6135469705820583,1.5300162447016672,1,10,8,1283,"(4, 5, 4)",13,"(0.308, 0.385, 0.308)",1.9379043561472848e-10,0.9999999995089935
uniform,3,21,20,0.171,jeff_divergence,0.12395843352298569,10.41675257728478,2.1094237467877974e-15,0.6135469705820583,1.5300162447016672,1,10,9,1264,"(5, 4, 4)",13,"(0.385, 0.308, 0.308)",1.9379043561472812e-10,0.999999999702784
uniform,3,21,20,0.171,jeff_divergence,0.12395843352298569,10.41675257728478,2.1094237467877974e-15,0.6135469705820583,1.5300162447016672,1,10,10,1663,"(4, 4, 5)",13,"(0.308, 0.308, 0.385)",1.9379043561469542e-10,0.9999999998965744
uniform,3,21,20,0.23800000000000002,jeff_divergence,0.8045613334584265,6.9980952963244585,1.4432899320127035e-15,2.22797390951455,4.6847560024217225,6,10,1,1684,"(5, 5, 5)",15,"(0.333, 0.333, 0.333)",0.5659441365625147,0.5659441365625147
uniform,3,21,20,0.23800000000000002,jeff_divergence,0.8045613334584265,6.9980952963244585,1.4432899320127035e-15,2.22797390951455,4.6847560024217225,6,10,2,2521,"(2, 7, 7)",16,"(0.125, 0.438, 0.438)",0.08102588039983594,0.6469700169623507
uniform,3,21,20,0.23800000000000002,jeff_divergence,0.8045613334584265,6.9980952963244585,1.4432899320127035e-15,2.22797390951455,4.6847560024217225,6,10,3,2426,"(7, 2, 7)",16,"(0.438, 0.125, 0.438)",0.0810258803998358,0.7279958973621865
uniform,3,21,20,0.23800000000000002,jeff_divergence,0.8045613334584265,6.9980952963244585,1.4432899320127035e-15,2.22797390951455,4.6847560024217225,6,10,4,526,"(7, 7, 2)",16,"(0.438, 0.438, 0.125)",0.08102588039983537,0.8090217777620219
uniform,3,21,20,0.23800000000000002,jeff_divergence,0.8045613334584265,6.9980952963244585,1.4432899320127035e-15,2.22797390951455,4.6847560024217225,6,10,5,505,"(6, 6, 2)",14,"(0.429, 0.429, 0.143)",0.05320348576032496,0.8622252635223469
uniform,3,21,20,0.23800000000000002,jeff_divergence,0.8045613334584265,6.9980952963244585,1.4432899320127035e-15,2.22797390951455,4.6847560024217225,6,10,6,2025,"(6, 2, 6)",14,"(0.429, 0.143, 0.429)",0.053203485760324444,0.9154287492826713
uniform,3,21,20,0.23800000000000002,jeff_divergence,0.8045613334584265,6.9980952963244585,1.4432899320127035e-15,2.22797390951455,4.6847560024217225,6,10,7,2101,"(2, 6, 6)",14,"(0.143, 0.429, 0.429)",0.053203485760324284,0.9686322350429956
uniform,3,21,20,0.23800000000000002,jeff_divergence,0.8045613334584265,6.9980952963244585,1.4432899320127035e-15,2.22797390951455,4.6847560024217225,6,10,8,3621,"(2, 2, 10)",14,"(0.143, 0.143, 0.714)",0.010455921652325582,0.9790881566953211
uniform,3,21,20,0.23800000000000002,jeff_divergence,0.8045613334584265,6.9980952963244585,1.4432899320127035e-15,2.22797390951455,4.6847560024217225,6,10,9,581,"(2, 10, 2)",14,"(0.143, 0.714, 0.143)",0.010455921652325575,0.9895440783476467
uniform,3,21,20,0.23800000000000002,jeff_divergence,0.8045613334584265,6.9980952963244585,1.4432899320127035e-15,2.22797390951455,4.6847560024217225,6,10,10,429,"(10, 2, 2)",14,"(0.714, 0.143, 0.143)",0.01045592165232557,0.9999999999999722
uniform,3,21,20,0.333,jeff_divergence,1.37960791021881,4.917369161028162,2.7755575615628914e-16,2.762371579353277,6.785107058651143,7,10,1,2526,"(7, 7, 7)",21,"(0.333, 0.333, 0.333)",0.3275092606118658,0.3275092606118658
uniform,3,21,20,0.333,jeff_divergence,1.37960791021881,4.917369161028162,2.7755575615628914e-16,2.762371579353277,6.785107058651143,7,10,2,526,"(7, 7, 2)",16,"(0.438, 0.438, 0.125)",0.15830131977700765,0.4858105803888735
uniform,3,21,20,0.333,jeff_divergence,1.37960791021881,4.917369161028162,2.7755575615628914e-16,2.762371579353277,6.785107058651143,7,10,3,2426,"(7, 2, 7)",16,"(0.438, 0.125, 0.438)",0.15830131977700762,0.644111900165881
uniform,3,21,20,0.333,jeff_divergence,1.37960791021881,4.917369161028162,2.7755575615628914e-16,2.762371579353277,6.785107058651143,7,10,4,2521,"(2, 7, 7)",16,"(0.125, 0.438, 0.438)",0.15830131977700762,0.8024132199428886
uniform,3,21,20,0.333,jeff_divergence,1.37960791021881,4.917369161028162,2.7755575615628914e-16,2.762371579353277,6.785107058651143,7,10,5,2525,"(6, 7, 7)",20,"(0.300, 0.350, 0.350)",0.03559640110689766,0.8380096210497863
uniform,3,21,20,0.333,jeff_divergence,1.37960791021881,4.917369161028162,2.7755575615628914e-16,2.762371579353277,6.785107058651143,7,10,6,2506,"(7, 6, 7)",20,"(0.350, 0.300, 0.350)",0.0355964011068976,0.8736060221566839
uniform,3,21,20,0.333,jeff_divergence,1.37960791021881,4.917369161028162,2.7755575615628914e-16,2.762371579353277,6.785107058651143,7,10,7,2126,"(7, 7, 6)",20,"(0.350, 0.350, 0.300)",0.03559640110689742,0.9092024232635814
uniform,3,21,20,0.333,jeff_divergence,1.37960791021881,4.917369161028162,2.7755575615628914e-16,2.762371579353277,6.785107058651143,7,10,8,3221,"(2, 2, 9)",13,"(0.154, 0.154, 0.692)",0.030265858911920254,0.9394682821755016
uniform,3,21,20,0.333,jeff_divergence,1.37960791021881,4.917369161028162,2.7755575615628914e-16,2.762371579353277,6.785107058651143,7,10,9,428,"(9, 2, 2)",13,"(0.692, 0.154, 0.154)",0.03026585891192025,0.9697341410874218
uniform,3,21,20,0.333,jeff_divergence,1.37960791021881,4.917369161028162,2.7755575615628914e-16,2.762371579353277,6.785107058651143,7,10,10,561,"(2, 9, 2)",13,"(0.154, 0.692, 0.154)",0.03026585891192025,0.9999999999993421
uniform,3,21,20,0.465,jeff_divergence,1.916481924960507,3.5603010750541184,4.440892098500626e-16,4.156222582953993,17.829849039005154,19,34,1,2947,"(8, 8, 8)",24,"(0.333, 0.333, 0.333)",0.2164656939048833,0.2164656939048833
uniform,3,21,20,0.465,jeff_divergence,1.916481924960507,3.5603010750541184,4.440892098500626e-16,4.156222582953993,17.829849039005154,19,34,2,3228,"(9, 2, 9)",20,"(0.450, 0.100, 0.450)",0.09895040420589758,0.31541609811078086
uniform,3,21,20,0.465,jeff_divergence,1.916481924960507,3.5603010750541184,4.440892098500626e-16,4.156222582953993,17.829849039005154,19,34,3,3361,"(2, 9, 9)",20,"(0.100, 0.450, 0.450)",0.09895040420589758,0.41436650231667843
uniform,3,21,20,0.465,jeff_divergence,1.916481924960507,3.5603010750541184,4.440892098500626e-16,4.156222582953993,17.829849039005154,19,34,4,568,"(9, 9, 2)",20,"(0.450, 0.450, 0.100)",0.0989504042058975,0.5133169065225759
uniform,3,21,20,0.465,jeff_divergence,1.916481924960507,3.5603010750541184,4.440892098500626e-16,4.156222582953993,17.829849039005154,19,34,5,1748,"(9, 8, 5)",22,"(0.409, 0.364, 0.227)",0.03015012946546457,0.5434670359880405
uniform,3,21,20,0.465,jeff_divergence,1.916481924960507,3.5603010750541184,4.440892098500626e-16,4.156222582953993,17.829849039005154,19,34,6,1767,"(8, 9, 5)",22,"(0.364, 0.409, 0.227)",0.030150129465464567,0.573617165453505
uniform,3,21,20,0.465,jeff_divergence,1.916481924960507,3.5603010750541184,4.440892098500626e-16,4.156222582953993,17.829849039005154,19,34,7,2888,"(9, 5, 8)",22,"(0.409, 0.227, 0.364)",0.030150129465461237,0.6037672949189663
uniform,3,21,20,0.465,jeff_divergence,1.916481924960507,3.5603010750541184,4.440892098500626e-16,4.156222582953993,17.829849039005154,19,34,8,2964,"(5, 9, 8)",22,"(0.227, 0.409, 0.364)",0.030150129465461206,0.6339174243844276
uniform,3,21,20,0.465,jeff_divergence,1.916481924960507,3.5603010750541184,4.440892098500626e-16,4.156222582953993,17.829849039005154,19,34,9,3287,"(8, 5, 9)",22,"(0.364, 0.227, 0.409)",0.03015012946545715,0.6640675538498847
uniform,3,21,20,0.465,jeff_divergence,1.916481924960507,3.5603010750541184,4.440892098500626e-16,4.156222582953993,17.829849039005154,19,34,10,3344,"(5, 8, 9)",22,"(0.227, 0.364, 0.409)",0.030150129465456914,0.6942176833153416
uniform,3,21,20,0.65,jeff_divergence,2.4794417237441344,2.5339677614833906,4.996003610813204e-16,4.221613889497337,18.65659615733541,19,46,1,3368,"(9, 9, 9)",27,"(0.333, 0.333, 0.333)",0.18701437312051644,0.18701437312051644
uniform,3,21,20,0.65,jeff_divergence,2.4794417237441344,2.5339677614833906,4.996003610813204e-16,4.221613889497337,18.65659615733541,19,46,2,3689,"(10, 5, 10)",25,"(0.400, 0.200, 0.400)",0.09688699781689139,0.28390137093740786
uniform,3,21,20,0.65,jeff_divergence,2.4794417237441344,2.5339677614833906,4.996003610813204e-16,4.221613889497337,18.65659615733541,19,46,3,3784,"(5, 10, 10)",25,"(0.200, 0.400, 0.400)",0.09688699781689136,0.3807883687542992
uniform,3,21,20,0.65,jeff_divergence,2.4794417237441344,2.5339677614833906,4.996003610813204e-16,4.221613889497337,18.65659615733541,19,46,4,1789,"(10, 10, 5)",25,"(0.400, 0.400, 0.200)",0.09688699781689133,0.4776753665711906
uniform,3,21,20,0.65,jeff_divergence,2.4794417237441344,2.5339677614833906,4.996003610813204e-16,4.221613889497337,18.65659615733541,19,46,5,3781,"(2, 10, 10)",22,"(0.091, 0.455, 0.455)",0.06121903229504497,0.5388943988662356
uniform,3,21,20,0.65,jeff_divergence,2.4794417237441344,2.5339677614833906,4.996003610813204e-16,4.221613889497337,18.65659615733541,19,46,6,3629,"(10, 2, 10)",22,"(0.455, 0.091, 0.455)",0.06121903229504495,0.6001134311612806
uniform,3,21,20,0.65,jeff_divergence,2.4794417237441344,2.5339677614833906,4.996003610813204e-16,4.221613889497337,18.65659615733541,19,46,7,589,"(10, 10, 2)",22,"(0.455, 0.455, 0.091)",0.06121903229504487,0.6613324634563255
uniform,3,21,20,0.65,jeff_divergence,2.4794417237441344,2.5339677614833906,4.996003610813204e-16,4.221613889497337,18.65659615733541,19,46,8,1804,"(5, 11, 5)",21,"(0.238, 0.524, 0.238)",0.03004469123745248,0.6913771546937779
uniform,3,21,20,0.65,jeff_divergence,2.4794417237441344,2.5339677614833906,4.996003610813204e-16,4.221613889497337,18.65659615733541,19,46,9,1690,"(11, 5, 5)",21,"(0.524, 0.238, 0.238)",0.03004469123745246,0.7214218459312304
uniform,3,21,20,0.65,jeff_divergence,2.4794417237441344,2.5339677614833906,4.996003610813204e-16,4.221613889497337,18.65659615733541,19,46,10,4084,"(5, 5, 11)",21,"(0.238, 0.238, 0.524)",0.030044691237452424,0.7514665371686828
uniform,3,21,20,0.909,jeff_divergence,3.03046675255305,1.8157463473073268,1.942890293094024e-16,5.824119761382836,56.65454375988375,54,100,1,4189,"(10, 10, 11)",31,"(0.323, 0.323, 0.355)",0.04391104047555362,0.04391104047555362
uniform,3,21,20,0.909,jeff_divergence,3.03046675255305,1.8157463473073268,1.942890293094024e-16,5.824119761382836,56.65454375988375,54,100,2,3790,"(11, 10, 10)",31,"(0.355, 0.323, 0.323)",0.04391104047555239,0.08782208095110601
uniform,3,21,20,0.909,jeff_divergence,3.03046675255305,1.8157463473073268,1.942890293094024e-16,5.824119761382836,56.65454375988375,54,100,3,3809,"(10, 11, 10)",31,"(0.323, 0.355, 0.323)",0.04391104047555239,0.13173312142665838
uniform,3,21,20,0.909,jeff_divergence,3.03046675255305,1.8157463473073268,1.942890293094024e-16,5.824119761382836,56.65454375988375,54,100,4,1410,"(11, 11, 4)",26,"(0.423, 0.423, 0.154)",0.04197300329206104,0.17370612471871943
uniform,3,21,20,0.909,jeff_divergence,3.03046675255305,1.8157463473073268,1.942890293094024e-16,5.824119761382836,56.65454375988375,54,100,5,4203,"(4, 11, 11)",26,"(0.154, 0.423, 0.423)",0.04197300329206029,0.2156791280107797
uniform,3,21,20,0.909,jeff_divergence,3.03046675255305,1.8157463473073268,1.942890293094024e-16,5.824119761382836,56.65454375988375,54,100,6,4070,"(11, 4, 11)",26,"(0.423, 0.154, 0.423)",0.0419730032920602,0.2576521313028399
uniform,3,21,20,0.909,jeff_divergence,3.03046675255305,1.8157463473073268,1.942890293094024e-16,5.824119761382836,56.65454375988375,54,100,7,610,"(11, 11, 2)",24,"(0.458, 0.458, 0.083)",0.033356181983708745,0.2910083132865487
uniform,3,21,20,0.909,jeff_divergence,3.03046675255305,1.8157463473073268,1.942890293094024e-16,5.824119761382836,56.65454375988375,54,100,8,4030,"(11, 2, 11)",24,"(0.458, 0.083, 0.458)",0.03335618198370864,0.32436449527025735
uniform,3,21,20,0.909,jeff_divergence,3.03046675255305,1.8157463473073268,1.942890293094024e-16,5.824119761382836,56.65454375988375,54,100,9,4201,"(2, 11, 11)",24,"(0.083, 0.458, 0.458)",0.03335618198370864,0.357720677253966
uniform,3,21,20,0.909,jeff_divergence,3.03046675255305,1.8157463473073268,1.942890293094024e-16,5.824119761382836,56.65454375988375,54,100,10,4130,"(11, 7, 11)",29,"(0.379, 0.241, 0.379)",0.032717324697936825,0.3904380019519028
uniform,3,21,20,1.27,jeff_divergence,3.572198710051056,1.3089867579404644,9.71445146547012e-17,6.442727946362182,86.98700251684329,80,145,1,4610,"(11, 11, 12)",34,"(0.324, 0.324, 0.353)",0.03176622383395336,0.03176622383395336
uniform,3,21,20,1.27,jeff_divergence,3.572198710051056,1.3089867579404644,9.71445146547012e-17,6.442727946362182,86.98700251684329,80,145,2,4211,"(12, 11, 11)",34,"(0.353, 0.324, 0.324)",0.03176622383395264,0.063532447667906
uniform,3,21,20,1.27,jeff_divergence,3.572198710051056,1.3089867579404644,9.71445146547012e-17,6.442727946362182,86.98700251684329,80,145,3,4230,"(11, 12, 11)",34,"(0.324, 0.353, 0.324)",0.03176622383395263,0.09529867150185864
uniform,3,21,20,1.27,jeff_divergence,3.572198710051056,1.3089867579404644,9.71445146547012e-17,6.442727946362182,86.98700251684329,80,145,4,4623,"(4, 12, 12)",28,"(0.143, 0.429, 0.429)",0.031406211458746364,0.126704882960605
uniform,3,21,20,1.27,jeff_divergence,3.572198710051056,1.3089867579404644,9.71445146547012e-17,6.442727946362182,86.98700251684329,80,145,5,4471,"(12, 4, 12)",28,"(0.429, 0.143, 0.429)",0.031406211458746336,0.15811109441935134
uniform,3,21,20,1.27,jeff_divergence,3.572198710051056,1.3089867579404644,9.71445146547012e-17,6.442727946362182,86.98700251684329,80,145,6,1431,"(12, 12, 4)",28,"(0.429, 0.429, 0.143)",0.03140621145874488,0.18951730587809623
uniform,3,21,20,1.27,jeff_divergence,3.572198710051056,1.3089867579404644,9.71445146547012e-17,6.442727946362182,86.98700251684329,80,145,7,3031,"(12, 12, 8)",32,"(0.375, 0.375, 0.250)",0.029964563504366132,0.21948186938246236
uniform,3,21,20,1.27,jeff_divergence,3.572198710051056,1.3089867579404644,9.71445146547012e-17,6.442727946362182,86.98700251684329,80,145,8,4551,"(12, 8, 12)",32,"(0.375, 0.250, 0.375)",0.029964563504363717,0.24944643288682608
uniform,3,21,20,1.27,jeff_divergence,3.572198710051056,1.3089867579404644,9.71445146547012e-17,6.442727946362182,86.98700251684329,80,145,9,4627,"(8, 12, 12)",32,"(0.250, 0.375, 0.375)",0.029964563504363627,0.2794109963911897
uniform,3,21,20,1.27,jeff_divergence,3.572198710051056,1.3089867579404644,9.71445146547012e-17,6.442727946362182,86.98700251684329,80,145,10,2231,"(12, 12, 6)",30,"(0.400, 0.400, 0.200)",0.019975297317858715,0.29938629370904846
uniform,3,21,20,1.7750000000000001,jeff_divergence,4.097939263849469,0.9579806815535462,8.326672684688674e-17,7.094348193844767,136.6506198594659,137,241,1,4972,"(13, 9, 13)",35,"(0.371, 0.257, 0.371)",0.03535597955773595,0.03535597955773595
uniform,3,21,20,1.7750000000000001,jeff_divergence,4.097939263849469,0.9579806815535462,8.326672684688674e-17,7.094348193844767,136.6506198594659,137,241,2,5048,"(9, 13, 13)",35,"(0.257, 0.371, 0.371)",0.03535597955773588,0.07071195911547183
uniform,3,21,20,1.7750000000000001,jeff_divergence,4.097939263849469,0.9579806815535462,8.326672684688674e-17,7.094348193844767,136.6506198594659,137,241,3,3452,"(13, 13, 9)",35,"(0.371, 0.371, 0.257)",0.035355979557735326,0.10606793867320716
uniform,3,21,20,1.7750000000000001,jeff_divergence,4.097939263849469,0.9579806815535462,8.326672684688674e-17,7.094348193844767,136.6506198594659,137,241,4,4651,"(12, 13, 12)",37,"(0.324, 0.351, 0.324)",0.021986487316305297,0.12805442598951244
uniform,3,21,20,1.7750000000000001,jeff_divergence,4.097939263849469,0.9579806815535462,8.326672684688674e-17,7.094348193844767,136.6506198594659,137,241,5,4632,"(13, 12, 12)",37,"(0.351, 0.324, 0.324)",0.02198648731630511,0.15004091330581756
